POA_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
POA6112,772,2686,2036,11097,235,16820,9,17,17,220,8,270,2311,33,69,64,7,2478,87,27,15,56,0,188,1025,299,184,477,12,1995,8327,2324,1942,8092,268,20958,1132,9,64,4,12,1222,177,25,5,50,0,262,537,126,103,637,20,1418,41,19,19,68,0,153,76,9,3,13,0,109,3705,62,38,28,15,3854,1338,386,286,1900,53,3972,550,270,154,801,14,1785,149,0,3,0,0,156,65,12,7,13,0,91,18,5,3,13,0,40,34,13,5,28,0,88,735,56,44,14,8,861,439,163,89,38,6,735,181,34,23,79,0,315,83,8,4,25,0,122,1738,466,354,1753,50,4359,57,3,0,9,0,66,745,91,32,18,5,892,209,10,16,32,0,266,413,3,5,7,0,430,24,0,0,6,0,33,119,5,8,0,0,129,321,44,46,86,3,501,6250,439,358,416,69,7538,267,37,23,193,3048,3569,26452,4421,3425,18587,3670,56554
POA6121,26,194,126,874,18,1237,0,0,0,3,0,3,19,0,0,0,0,22,7,4,0,3,0,22,43,10,19,27,4,101,450,188,120,588,15,1356,20,0,0,0,0,21,12,0,0,7,0,19,30,13,8,52,0,101,4,0,0,3,0,17,4,0,0,0,0,4,8,0,0,0,0,8,76,28,19,147,0,275,67,21,10,72,0,170,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,12,3,0,3,0,16,22,6,10,5,0,38,8,0,3,7,0,23,0,0,0,0,0,3,88,31,21,135,0,271,3,0,0,0,0,3,19,3,3,0,0,27,15,0,0,5,0,16,3,0,3,0,0,6,0,0,0,0,0,0,13,0,0,0,0,16,13,0,0,3,0,15,124,26,19,29,3,207,5,3,0,7,103,121,869,308,216,1431,144,2963
POA6122,222,920,796,4314,74,6329,0,0,3,54,0,53,170,5,15,18,0,205,21,6,3,21,0,56,361,94,91,260,3,799,2831,881,859,3231,88,7891,132,9,14,3,0,154,61,4,0,21,0,89,145,66,49,205,9,470,22,7,7,14,0,48,11,3,0,0,0,19,623,16,8,12,3,664,495,116,92,619,8,1331,149,68,46,285,10,554,15,0,0,0,0,11,13,8,3,8,0,32,7,3,0,5,0,14,3,5,0,16,0,21,183,23,22,3,0,237,180,76,42,21,3,313,45,15,12,31,0,97,5,7,0,11,0,17,521,172,127,604,13,1439,8,0,0,0,0,12,214,29,20,3,4,270,28,3,0,12,0,42,39,6,0,3,0,49,6,0,0,0,0,6,8,0,0,0,0,5,82,13,13,20,3,138,1331,135,92,141,7,1706,63,8,10,78,879,1037,6351,1560,1341,7122,1040,17410
POA6123,15,84,57,472,17,643,0,0,0,0,0,3,10,0,0,0,0,9,0,0,0,0,0,3,35,13,7,25,0,82,242,71,69,318,9,718,8,0,0,0,0,8,6,3,0,9,0,17,14,4,4,24,0,49,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,14,31,7,17,66,0,123,6,3,0,28,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,4,0,15,20,5,3,0,0,35,3,3,0,0,0,7,0,0,0,0,0,0,28,16,6,51,0,110,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,16,45,8,7,7,0,66,4,0,0,3,119,127,417,143,99,746,142,1551
POA6124,11,58,48,372,8,491,0,0,0,0,0,0,5,0,0,0,0,10,3,0,0,5,0,7,22,6,3,25,0,60,228,56,45,205,8,541,4,0,0,0,0,4,3,0,0,0,0,4,15,0,5,16,0,35,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,28,11,3,52,0,97,17,3,4,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,3,0,0,14,6,0,0,0,0,5,3,0,0,0,0,3,40,9,14,35,3,91,4,0,0,0,0,4,6,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,44,12,4,8,3,70,5,0,0,0,97,104,376,87,85,521,112,1192
POA6125,33,156,142,928,23,1278,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,9,73,23,7,29,0,140,549,135,153,596,24,1452,18,3,0,0,0,22,8,0,0,0,0,11,33,7,10,56,4,103,5,0,0,0,0,11,0,0,0,0,0,4,5,0,3,3,0,7,69,16,18,146,0,253,32,15,6,39,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,18,0,3,0,0,27,16,3,3,4,0,31,5,0,0,7,0,12,0,0,0,0,0,0,107,30,25,146,6,317,3,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,9,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,9,0,30,74,22,8,30,0,132,9,8,0,17,213,253,904,260,228,1474,264,3135
POA6126,0,15,7,65,0,93,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,8,37,13,6,69,0,126,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,17,0,24,12,0,0,11,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,18,0,31,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,3,357,358,88,25,8,145,359,626
POA6147,180,450,385,2048,31,3094,0,3,4,35,0,44,2594,22,68,30,7,2721,21,6,6,7,0,42,100,28,25,51,0,213,1808,414,347,1592,43,4208,351,5,15,0,0,371,59,3,7,8,0,75,139,25,27,135,4,332,13,11,3,7,0,41,17,6,6,0,0,29,799,10,9,9,4,831,341,98,65,491,11,1010,116,52,29,99,4,298,179,0,3,0,0,183,13,3,0,0,0,17,4,0,0,4,0,17,15,5,0,4,0,32,139,8,5,3,4,157,96,29,12,4,0,149,53,3,4,11,0,66,27,0,3,7,0,37,340,86,72,385,10,894,18,0,0,0,0,22,111,9,8,3,0,129,48,0,0,6,0,55,129,0,0,3,0,136,45,7,0,0,0,50,100,9,7,0,0,114,53,12,4,19,4,97,2720,101,97,85,24,3035,100,4,3,25,607,743,9281,833,707,3589,734,15138
POA6148,167,719,541,2745,68,4241,0,3,0,21,0,22,2438,28,55,40,10,2577,24,6,0,24,0,56,212,51,23,57,0,344,2286,754,458,2344,70,5911,196,3,7,0,0,209,83,10,4,23,0,116,197,39,44,183,4,466,36,12,5,32,0,84,33,3,8,3,0,43,1118,21,10,6,6,1158,424,150,93,656,22,1346,221,67,31,176,10,503,248,0,0,0,0,248,15,0,6,0,0,22,4,0,0,5,0,12,15,0,0,4,0,18,68,3,4,0,0,78,105,34,26,9,0,177,86,13,6,17,0,127,52,5,3,8,0,61,531,143,103,628,17,1428,3,0,0,0,0,10,141,5,9,3,3,161,51,0,0,3,0,53,281,0,0,0,0,289,44,4,0,0,0,46,106,3,11,0,6,124,97,16,19,40,3,164,2039,114,114,93,14,2370,83,12,12,32,646,782,9726,1267,938,5045,845,17814
POA6149,160,833,662,3533,58,5241,0,0,0,12,0,11,2710,28,80,22,20,2859,40,16,0,36,0,91,219,53,29,54,5,360,2452,775,554,2724,106,6619,71,0,14,0,0,91,84,5,5,20,0,122,213,34,25,223,5,496,30,12,5,27,0,72,21,5,3,8,0,38,806,24,20,7,0,859,478,161,86,865,21,1605,245,95,55,276,3,672,216,0,3,0,0,221,26,0,0,0,0,25,10,0,0,14,0,22,9,4,0,16,0,33,45,5,0,0,4,59,101,52,14,7,4,169,76,8,5,14,0,105,39,0,0,4,0,51,652,172,126,716,22,1691,9,0,3,7,0,21,241,6,11,9,0,269,49,6,4,9,0,69,134,3,3,0,0,149,6,0,0,0,0,13,52,0,0,0,0,61,107,20,19,48,3,197,1379,127,123,137,16,1780,36,4,3,42,519,606,9059,1416,1089,6175,734,18476
POA6150,98,409,369,2073,37,2983,0,0,0,5,0,5,2894,31,50,14,32,3023,46,20,4,32,0,100,108,29,19,44,0,189,1272,390,339,1530,34,3561,88,0,4,3,0,101,80,5,4,8,0,106,104,21,33,148,0,309,23,3,5,19,0,49,20,0,3,4,0,30,573,8,13,10,4,608,285,81,48,465,13,893,293,78,36,245,3,656,91,0,3,0,0,93,13,4,4,0,0,26,9,4,0,4,0,22,4,0,0,6,0,13,15,0,0,0,0,22,50,25,13,4,0,92,69,7,6,26,0,112,23,0,4,0,0,24,324,89,61,415,11,906,10,0,0,0,0,14,121,5,11,0,0,138,33,0,4,9,4,51,111,0,0,0,0,118,7,0,0,0,0,6,114,8,0,0,0,120,57,9,4,27,0,96,1344,56,73,75,9,1551,36,0,3,18,738,797,7173,760,672,3687,858,13146
POA6151,96,753,563,3024,69,4498,0,0,0,20,0,25,1020,23,33,28,23,1128,61,15,18,69,0,165,143,47,20,51,3,271,2113,652,490,2731,55,6044,84,0,9,3,0,93,98,8,8,34,0,144,190,43,35,256,3,528,84,26,10,44,3,164,27,7,6,3,0,36,486,8,15,7,3,517,590,133,115,924,12,1774,354,103,48,296,9,808,84,0,0,5,0,89,13,3,0,3,0,23,28,8,4,9,0,46,21,7,5,5,0,35,44,0,10,4,0,65,112,45,31,19,0,205,88,17,7,35,3,152,56,3,5,10,0,74,571,138,122,750,12,1595,36,0,5,4,0,46,137,11,7,0,0,160,66,5,3,12,3,85,62,8,4,4,0,73,28,0,0,0,0,30,127,0,4,0,0,137,84,15,11,45,0,148,1613,135,136,151,24,2058,38,12,9,29,1160,1247,7031,1283,985,5938,1343,16576
POA6152,180,962,861,4721,109,6834,0,0,0,62,0,70,2610,57,81,40,21,2800,90,23,14,77,0,198,222,72,39,105,3,444,2654,877,808,4015,90,8436,170,6,32,6,0,212,130,4,10,31,0,174,255,57,52,371,4,736,101,18,15,64,6,203,36,3,3,11,3,62,721,19,23,14,3,785,713,216,162,1442,18,2549,489,137,88,513,10,1247,211,0,9,0,3,225,30,8,0,4,0,46,22,3,8,20,0,50,25,7,0,10,0,38,48,9,4,0,0,62,144,46,37,4,0,232,211,23,17,47,11,311,53,4,7,8,0,73,666,230,182,1039,22,2138,27,0,0,0,0,32,202,20,23,3,0,248,90,7,3,24,0,126,119,3,4,0,0,130,59,8,0,0,0,65,137,0,8,0,0,145,109,19,26,47,0,205,2973,181,191,213,33,3592,103,4,8,55,1582,1750,11399,1719,1556,8923,1864,25463
POA6153,170,803,656,3374,59,5064,0,0,0,5,0,9,2198,66,74,25,12,2375,82,15,9,83,0,191,186,41,31,73,0,333,2578,763,619,3075,63,7101,93,0,13,0,0,110,114,15,6,39,0,166,257,57,22,246,7,593,92,24,12,47,0,181,45,4,3,8,0,64,543,19,16,24,6,609,593,164,126,1003,25,1911,484,148,74,465,11,1185,184,4,6,0,0,200,44,15,12,12,0,71,13,0,5,6,0,24,13,10,3,11,0,41,29,0,3,0,0,28,102,22,14,14,0,155,115,11,13,28,0,170,58,10,3,6,0,80,666,175,161,795,26,1819,29,3,0,5,0,43,214,12,9,0,0,237,76,8,14,27,3,126,124,10,0,3,0,137,10,0,0,0,0,16,77,3,4,0,0,84,147,11,19,49,8,231,1958,170,150,158,13,2444,52,4,4,54,866,985,9357,1534,1217,6715,1050,19865
POA6154,62,474,453,1956,21,2964,0,3,0,4,0,8,837,17,33,19,11,912,46,20,12,41,3,124,97,26,27,31,0,180,1320,450,382,1721,46,3923,65,0,10,0,0,81,68,4,8,10,0,95,105,30,31,136,3,306,27,6,0,22,4,60,12,5,3,5,0,30,170,4,3,8,0,186,334,100,88,586,8,1111,226,62,19,210,0,522,83,0,0,3,0,87,13,0,3,4,0,25,10,0,0,0,0,13,15,6,0,6,0,24,19,0,0,0,0,25,54,24,18,9,0,100,42,9,13,11,0,68,23,0,0,3,0,28,369,118,96,438,10,1027,27,0,0,3,0,31,102,12,14,5,0,123,26,3,3,11,0,45,20,3,4,3,0,30,10,0,0,3,0,12,27,0,9,0,0,33,77,3,3,31,0,118,767,59,98,87,7,1009,28,10,0,23,459,522,4172,842,759,3718,542,10028
POA6155,513,1690,1395,6836,76,10505,0,3,7,45,0,59,9865,132,210,103,54,10354,81,13,11,78,0,186,405,117,76,133,3,734,5745,1453,1109,5099,113,13514,412,3,33,4,5,463,168,12,19,36,0,227,405,90,66,395,11,970,63,20,13,61,3,165,38,9,3,13,0,58,4712,54,58,41,23,4885,1082,239,228,1237,16,2798,658,238,126,646,5,1679,638,5,8,3,3,659,84,24,9,3,0,119,24,3,0,11,0,37,47,11,6,8,0,76,275,24,15,6,7,319,315,84,54,12,0,464,186,30,29,46,3,303,100,6,11,9,0,119,1319,310,226,1248,26,3121,57,0,6,5,0,62,708,27,39,8,10,790,157,8,11,16,0,189,708,14,0,9,0,731,38,8,0,3,0,57,266,4,13,0,0,280,227,35,27,53,0,338,6894,321,360,305,43,7921,263,14,7,74,2379,2735,31514,2889,2369,11765,2710,51244
POA6156,136,836,663,3956,112,5701,3,0,0,23,0,34,429,30,20,30,3,516,125,30,14,92,3,266,162,50,35,77,3,329,2076,795,565,3340,100,6871,84,6,12,0,0,110,74,15,5,26,0,121,195,50,37,266,4,562,46,13,6,44,0,107,16,3,7,9,0,34,160,24,9,6,0,195,515,223,121,1132,31,2016,531,174,103,583,10,1404,19,3,0,0,0,21,25,0,8,10,0,42,18,3,5,18,0,40,18,8,3,8,0,32,48,7,3,0,0,59,147,38,33,6,6,233,78,13,25,33,0,147,34,0,8,3,0,45,553,223,125,923,17,1843,34,0,10,8,0,44,135,22,18,3,0,180,79,9,4,16,0,102,37,12,0,5,0,47,3,3,0,3,0,11,39,4,3,0,0,47,98,23,9,49,0,182,997,140,143,201,15,1498,36,10,3,67,770,890,5548,1604,1148,7601,998,16897
POA6157,100,708,531,3111,56,4507,0,3,0,15,0,22,163,3,22,20,3,207,73,22,9,90,0,195,151,47,45,93,3,334,1895,727,486,2668,74,5849,86,0,15,0,0,98,81,8,6,25,0,122,201,43,42,190,8,480,33,12,5,16,0,73,18,4,4,11,0,35,107,20,8,4,0,147,488,157,134,1018,22,1821,374,159,43,381,5,966,17,0,0,0,0,24,11,6,0,0,0,14,7,3,0,8,0,20,15,9,4,13,0,37,38,3,0,0,0,43,80,26,21,18,0,141,73,14,3,30,0,120,23,3,3,6,0,40,516,198,134,732,14,1593,16,0,0,3,0,18,89,5,14,0,3,111,56,3,8,25,0,92,25,6,0,0,0,32,3,4,0,0,0,12,15,0,0,0,0,14,55,17,12,52,3,130,716,121,107,137,11,1099,30,4,7,54,759,851,4329,1376,963,5957,906,13525
POA6158,40,411,306,1689,22,2469,0,0,0,4,0,4,42,3,3,22,0,74,38,24,3,54,3,123,73,17,11,15,0,123,1021,360,275,1403,32,3096,16,0,0,0,0,14,45,8,11,11,0,76,92,18,12,116,0,239,7,11,7,20,0,47,17,0,0,4,0,24,60,5,4,3,0,73,277,104,69,612,12,1075,307,90,33,227,0,658,9,0,6,0,0,13,3,0,0,3,0,11,7,0,0,4,0,7,8,6,0,3,0,15,24,3,3,0,0,25,50,22,19,9,0,95,35,8,4,11,0,57,6,0,4,4,0,18,265,97,64,455,3,886,3,0,0,0,0,8,32,10,6,0,0,46,21,0,6,6,0,34,6,6,5,0,0,19,5,4,0,0,0,5,21,0,0,0,0,21,61,17,8,27,0,106,321,81,57,70,3,525,3,0,0,21,461,488,2274,738,526,3319,523,7376
POA6159,32,150,107,678,23,986,0,0,0,6,0,6,31,3,0,10,0,44,15,3,0,12,0,38,40,13,7,9,0,76,488,153,102,700,12,1458,5,0,0,0,0,6,19,0,0,5,0,28,63,11,3,62,3,139,9,4,0,12,0,23,3,0,3,0,0,4,18,3,3,0,0,27,131,39,26,284,3,477,55,20,3,56,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,14,6,5,0,3,0,12,3,0,0,0,0,3,23,6,3,5,4,36,25,0,4,9,0,37,5,0,0,0,0,8,117,46,25,209,4,398,0,0,0,0,0,0,25,0,8,0,0,35,13,0,0,0,0,17,5,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,3,20,0,3,13,0,42,151,31,14,30,0,232,0,3,0,13,354,370,1003,293,185,1461,395,3340
POA6160,60,338,291,1296,20,2004,0,0,0,10,3,19,116,0,6,7,0,136,70,9,4,23,3,116,81,22,18,21,0,140,1255,362,323,1352,26,3316,49,0,3,0,0,53,94,9,3,22,3,129,131,37,24,104,3,298,15,10,3,26,3,64,14,3,5,5,0,28,90,11,3,5,0,110,335,105,90,630,5,1161,395,60,39,151,7,653,9,0,0,0,0,9,10,0,0,0,0,8,13,0,0,0,0,10,3,0,0,0,0,5,35,0,3,0,0,37,54,24,6,4,0,86,59,3,6,14,0,85,11,3,3,3,0,21,328,103,57,420,3,911,12,0,0,0,0,12,37,3,5,3,0,43,43,3,0,11,0,59,12,0,3,0,0,19,7,3,0,0,0,7,12,0,3,0,0,12,66,11,8,33,0,115,542,61,69,95,3,763,29,4,0,24,897,951,3160,675,551,2856,959,8211
POA6161,0,5,4,26,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,7,12,9,0,20,0,40,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,3,0,0,8,0,0,0,0,226,226,49,16,8,45,226,334
POA6162,115,585,449,1909,41,3107,0,4,4,16,0,23,72,22,18,26,4,140,162,20,15,66,0,265,126,43,24,47,0,242,1545,569,388,1737,54,4291,49,0,9,0,0,57,106,21,16,22,0,160,190,51,27,155,3,429,42,9,8,32,0,86,24,0,3,3,0,27,52,3,3,7,0,61,418,160,91,765,20,1452,830,124,58,272,21,1319,12,0,6,0,0,21,7,5,0,3,0,16,6,0,0,0,0,14,13,4,0,0,0,23,22,7,3,0,0,36,99,21,19,13,0,147,66,12,15,12,0,105,19,5,3,4,0,28,391,146,89,567,16,1214,44,0,0,3,3,46,52,3,11,0,0,66,44,8,4,10,0,68,3,0,0,3,0,11,3,0,0,0,0,3,20,0,0,0,0,20,85,11,12,30,0,141,838,115,127,140,11,1229,28,3,3,38,644,712,4367,1108,786,3973,785,11023
POA6163,465,2226,1662,9286,209,13841,0,10,6,103,0,122,1921,48,61,61,18,2106,1035,151,49,301,19,1558,469,90,88,185,3,846,5834,1938,1485,7458,246,16964,1073,6,33,6,16,1132,332,35,40,64,5,474,671,146,124,600,19,1562,120,36,11,82,7,246,77,20,6,13,3,115,706,34,18,24,12,791,1396,486,312,2428,70,4693,2819,647,267,1570,57,5364,145,3,7,3,0,154,36,4,4,9,0,53,52,7,7,12,0,85,69,18,4,25,4,118,307,45,28,10,0,392,325,105,68,15,8,517,258,30,30,60,7,380,89,6,11,10,3,122,1599,487,339,1939,58,4412,341,16,12,9,6,379,323,45,32,22,3,429,258,27,15,44,3,354,91,9,9,7,0,116,57,9,3,8,0,69,136,3,8,3,3,149,243,55,32,122,4,455,4772,491,406,507,62,6247,205,30,19,176,3207,3642,21784,4249,3010,17449,3866,50359
POA6164,618,2540,2098,11488,196,16938,0,11,4,99,0,108,3822,59,84,66,22,4056,506,129,77,260,4,974,477,154,112,273,5,1023,7305,2139,1847,8335,213,19847,1284,6,69,7,6,1375,206,21,15,55,0,293,535,157,98,611,21,1423,75,28,21,81,0,204,65,6,8,15,0,98,2000,57,45,57,10,2172,1599,380,299,2203,41,4526,1188,531,293,1717,37,3763,350,4,3,3,0,359,90,6,3,8,0,106,20,14,3,20,0,56,54,27,11,43,0,135,561,47,34,16,0,663,511,169,96,30,11,812,311,45,49,90,5,498,133,7,15,18,0,176,1922,458,376,1854,34,4641,361,13,16,17,0,407,909,65,66,14,13,1067,334,32,19,31,4,419,207,13,5,5,3,231,34,7,0,4,0,45,153,3,16,3,3,179,258,51,24,90,3,425,5614,534,541,526,61,7277,184,22,23,191,2799,3219,26082,4501,3647,19642,3342,57214
POA6165,0,8,6,25,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,7,0,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,12,12,27,12,6,29,8,84
POA6166,75,402,276,1827,36,2616,0,0,0,16,0,22,124,0,3,12,0,134,400,73,31,146,6,654,90,19,23,23,0,157,1201,360,246,1352,30,3190,180,0,9,0,0,188,32,5,3,6,0,40,120,23,5,83,3,237,15,0,3,12,0,37,15,0,0,4,0,18,77,3,7,6,0,96,320,66,38,402,7,831,646,205,99,603,15,1566,14,0,0,0,0,14,11,0,3,0,0,12,16,5,3,7,0,31,23,3,3,13,0,38,60,7,0,3,0,64,47,25,12,3,0,88,55,14,4,16,0,93,19,3,0,9,0,24,250,90,45,392,4,787,81,3,11,0,0,97,78,13,5,0,0,92,35,3,3,14,0,58,3,0,0,0,0,8,0,0,0,0,0,0,28,0,0,0,0,25,55,12,8,8,0,84,769,66,82,98,9,1030,30,4,4,48,431,519,4033,844,560,3553,522,9509
